GeneID	GeneInfo	Gene_Desc	AM_N_056	AM_N_068	AM_N_072	AM_P_053	AM_P_057	AM_P_061	AM_SL_050	AM_SL_054	AM_SL_058	AM_SM_051	AM_SM_059	AM_SM_075	Class
Cpap3-b	NM_001172378.1	cuticular protein analogous to peritrophins 3-B	5006	320	795	2264	534	897	434	1589	896	1525	795	2663	NA
Cpap3-c	NM_001172389.1	cuticular protein analogous to peritrophins 3-C	2360	287	631	1383	429	1016	432	994	1059	1285	733	2150	NA
Cpap3-c	XM_006569201.3	cuticular protein analogous to peritrophins 3-C	39	7	7	25	5	24	6	15	10	29	5	50	NA
Cpap3-d	NM_001172379.1	cuticular protein analogous to peritrophins 3-D	4572	386	741	2891	438	1265	428	1730	551	3132	1003	4852	NA
CPF1	NM_001270831.1	cuticular protein CPF1	94	42	50	61	27	51	31	25	36	44	91	57	NA
CPF2	NM_001270832.1	cuticular protein CPF2	0	0	0	0	0	1	0	3	3	1	0	6	NA
CPF2	NM_001270833.1	cuticular protein CPF2	0	0	0	0	0	0	0	0	0	0	0	0	NA
CPR1	NM_001270817.1	cuticular protein 1	8	3	3	11	3	11	4	2	6	2	7	4	NA
CPR11	NM_001270823.1	cuticular protein 11	73	24	19	25	11	10	14	39	32	23	4	16	NA
CPR12	NM_001270824.1	cuticular protein 12	13	10	8	12	2	17	7	14	6	6	3	16	NA
CPR13	NM_001270825.1	cuticular protein 13	0	1	0	0	3	1	0	2	0	0	3	0	NA
CPR14	NM_001270813.1	cuticular protein 14	11496	3224	2928	6993	1754	2165	1647	7563	1204	5497	1346	11666	NonCanon
CPR16	NM_001270826.1	cuticular protein 16	0	0	0	0	2	0	1	1	0	0	1	0	NA
CPR17	NM_001270827.1	cuticular protein 17	383	113	192	284	88	13	101	131	128	137	85	511	NA
CPR18	NM_001270828.1	cuticular protein 18	1	0	0	0	1	0	0	0	0	1	0	0	NA
CPR19	NM_001167893.1	cuticular protein 19	5538	87	753	4153	335	1064	270	2749	1611	2399	2122	4905	NonCanon
CPR2	NM_001270818.1	cuticular protein 2	35	10	10	54	18	67	12	26	11	17	18	62	NA
CPR21	NM_001270815.1	cuticular protein 21	6	1	1	4	3	7	2	4	3	4	2	7	NA
CPR22	NM_001270814.1	cuticular protein 22	8521	1221	1981	5671	1841	1937	897	2473	1009	2442	1303	5997	NA
CPR27	NM_001270829.1	cuticular protein 27	955	58	198	647	113	490	116	531	402	661	393	745	NA
CPR28	NM_001270830.1	cuticular protein 28	2464	510	653	1423	542	347	338	1221	584	1153	502	2623	NA
CPR3	NM_001270819.1	cuticular protein 3	29	28	13	37	4	19	21	32	17	15	19	14	NA
CPR4	NM_001270820.1	cuticular protein 4	230	104	135	240	91	206	163	271	219	212	138	302	NA
CPR5	NM_001270821.1	cuticular protein 5	20	22	9	25	14	10	17	12	15	21	22	28	NA
CPR6	NM_001270822.1	cuticular protein 6	92	18	58	70	28	34	14	30	47	45	32	98	NA
crh-BP	NM_001012615.1	corticotropin releasing hormone binding protein	150	93	52	79	61	77	101	113	107	145	101	160	NA
Cry2	NM_001083630.1	cryptochrome 2	0	0	0	0	0	0	0	0	0	0	0	0	NA
Cry2	XM_006565950.3	cryptochrome 2	0	0	0	0	0	0	0	0	0	0	0	0	NA
Cry2	XM_006565949.3	cryptochrome 2	0	0	0	0	0	0	0	0	0	0	0	0	NA
Cry2	XM_006565951.3	cryptochrome 2	0	0	0	0	0	0	0	0	0	0	0	0	NA
Cry2	XM_006565952.3	cryptochrome 2	0	0	0	0	0	0	0	0	0	0	0	0	NA
Cryl1	NM_001135735.1	lambda crystallin-like protein	14064	5805	4486	12209	5072	13165	6547	13090	8137	12974	10554	14505	NA
Crz	NM_001012963.1	corazonin	1	0	1	0	1	0	0	3	0	2	0	0	NA
Crzr	NM_001143921.1	corazonin receptor	0	1	0	0	0	1	0	2	0	1	2	4	NA
Crzr	XM_006568495.3	corazonin receptor	0	0	0	0	0	0	0	0	0	0	0	0	NA
Crzr	XM_026439655.1	corazonin receptor	0	0	0	0	0	0	0	0	0	0	0	0	NA
Csd	XM_026439432.1	complementary sex determiner	265	117	178	133	98	231	148	111	125	211	340	259	NA
CSP1	NM_001077820.1	chemosensory protein 1	2244	385	664	1828	576	2738	601	4094	869	3795	1110	1882	NonCanon
CSP2	NM_001077810.1	chemosensory protein 2	3436	805	1559	1600	648	1043	780	1726	871	1331	714	2339	NA
CSP3	NM_001011583.2	chemosensory protein 3	368984	55594	113822	235004	61901	218923	78586	207618	131844	237277	120185	360172	NA
CSP4	NM_001077814.1	chemosensory protein 4	0	0	0	0	0	0	0	0	0	0	0	0	NA
CSP4	XM_006557878.3	chemosensory protein 4	30	21	6	27	15	35	29	42	17	19	33	28	NA
CSP6	XM_016912595.2	chemosensory protein 6	2	0	0	6	0	2	1	0	0	1	2	1	NonCanon
CSP6	NM_001077819.1	chemosensory protein 6	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
CTL5	NM_001242997.1	C-type lectin 5	23	15	8	14	9	24	17	22	19	30	23	42	NA
CUTA	NM_001242457.1	cutA divalent cation tolerance homolog	0	0	0	0	0	0	0	0	0	0	0	0	NA
CUTA	XM_026444886.1	cutA divalent cation tolerance homolog	0	0	0	0	0	0	0	0	0	0	0	0	NA
Cyp314a1	NM_001040257.1	cytochrome P450 314A1	0	0	0	0	0	0	0	0	0	0	0	0	NA
Cyp314a1	XM_006570167.3	cytochrome P450 314A1	0	0	0	0	0	0	0	0	0	0	0	0	NA
Cyp314a1	XM_026440521.1	cytochrome P450 314A1	0	0	0	0	0	0	0	0	0	0	0	0	NA
Cyp314a1	XM_026440525.1	cytochrome P450 314A1	0	0	0	0	0	0	0	0	0	0	0	0	NA
Cyp314a1	XM_026440526.1	cytochrome P450 314A1	0	0	0	0	0	0	0	0	0	0	0	0	NA
Cyp314a1	XM_026440522.1	cytochrome P450 314A1	23	9	18	10	6	16	12	15	9	16	11	22	NA
Cyp314a1	XM_026440523.1	cytochrome P450 314A1	0	0	0	0	0	0	0	0	0	0	0	0	NA
Cyp314a1	XM_026440524.1	cytochrome P450 314A1	0	0	0	0	0	0	0	0	0	0	0	0	NA
Cyp314a1	XM_026440527.1	cytochrome P450 314A1	0	0	0	0	0	0	0	0	0	0	0	0	NA
Cyp314a1	XM_026440528.1	cytochrome P450 314A1	0	0	0	0	0	0	0	0	0	0	0	0	NA
Cyp314a1	XM_026440529.1	cytochrome P450 314A1	0	0	0	0	0	0	0	0	0	0	0	0	NA
Cyp4g11	NM_001040233.1	cytochrome P450 4G11	0	0	0	0	0	0	0	0	0	0	0	0	NA
Cyp4g11	XM_006559340.3	cytochrome P450 4G11	0	0	0	1	1	0	2	1	0	0	0	3	NA
Cyp4g11	XM_006559341.2	cytochrome P450 4G11	0	0	0	0	0	0	0	0	0	0	0	0	NA
Cyp4g11	XM_016916903.2	cytochrome P450 4G11	0	0	0	0	0	0	0	0	0	0	0	0	NA
CYP6AQ1	XM_006566841.3	cytochrome P450 6AQ1	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
CYP6AQ1	NM_001205062.1	cytochrome P450 6AQ1	2	2	0	1	0	0	0	0	0	0	0	0	NonCanon
CYP6AQ1	XM_016915338.2	cytochrome P450 6AQ1	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
CYP6AQ1	XM_006566842.3	cytochrome P450 6AQ1	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
Cyp6as5	NM_001040234.1	cytochrome P450 6AS5	0	0	0	0	0	0	0	0	0	0	0	0	NA
Cyp6as5	XM_026444558.1	cytochrome P450 6AS5	4	5	4	10	3	15	10	9	9	14	10	15	NA
CytC	NM_001177490.1	mitochondrial cytochrome C	5593	2773	1986	3506	1432	3914	2683	4090	3966	4945	4253	6330	Canon
Dat	NM_001145738.1	dopamine transporter	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dat	XM_006563202.3	dopamine transporter	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dat	XM_016911642.2	dopamine transporter	0	0	1	0	0	0	0	0	0	0	0	1	NA
Dat	XM_016911667.2	dopamine transporter	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dcr-1	NM_001123013.2	endoribonuclease Dicer-1	0	0	0	1	0	0	0	0	0	0	0	0	Canon
Dcr-1	XM_016912057.2	endoribonuclease Dicer-1	0	0	0	0	0	0	0	0	0	0	0	0	Canon
Def1	NM_001011616.2	defensin 1	5146	2072	4200	63002	3519	77279	9705	26225	9498	65339	22373	74752	Canon
Def2	NM_001011638.1	defensin 2	2	5	2	57	12	400	131	71	219	1022	483	590	Canon
DHRS4	NM_001276427.1	dehydrogenase/reductase (SDR family) member 4	6	2	2	1	2	5	4	6	4	6	3	12	NA
DHRS4	XM_016914214.1	dehydrogenase/reductase (SDR family) member 4	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dl	XM_006566998.3	dorsal	1	5	3	6	1	10	8	1	5	25	21	12	Canon
Dl	XM_006566997.3	dorsal	17	18	10	15	6	10	10	9	9	18	17	30	Canon
Dl	XM_006567000.3	dorsal	0	0	0	0	0	0	0	0	0	0	0	0	Canon
Dl	NM_001011577.1	dorsal	0	0	0	0	0	5	0	0	0	0	0	1	Canon
Dl	XM_006567002.3	dorsal	171	53	88	123	33	95	71	111	77	83	49	145	Canon
Dl	NM_001171006.1	dorsal	9	9	10	10	3	9	2	11	2	17	5	16	Canon
Dl	XM_006566999.3	dorsal	1	1	0	0	0	0	0	0	0	0	0	0	Canon
Dll	NM_001131037.1	distal-less	0	0	1	0	0	0	0	0	0	0	0	0	NonCanon
Dll	XM_016915685.2	distal-less	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
Dll	XM_016915684.2	distal-less	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
Dll	XM_006560302.3	distal-less	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
Dll	XM_016915686.2	distal-less	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
Dll	XM_006560304.3	distal-less	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
Dnmt1a	NM_001171051.1	DNA methyltransferase 1a	7	0	3	3	1	6	3	8	0	6	2	6	NonCanon
Dnmt1a	XM_006569640.3	DNA methyltransferase 1a	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
Dnmt1a	XM_026443083.1	DNA methyltransferase 1a	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
Dnmt3	XM_026446362.1	DNA methyltransferase 3	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
Dnmt3	XM_026446365.1	DNA methyltransferase 3	53	41	24	36	25	46	54	57	38	61	20	31	NonCanon
Dnmt3	XM_026446363.1	DNA methyltransferase 3	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
Dnmt3	XM_026446364.1	DNA methyltransferase 3	159	48	71	146	87	256	87	85	70	175	101	129	NonCanon
Dnmt3	NM_001190421.1	DNA methyltransferase 3	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
Dnmt3	XM_026446361.1	DNA methyltransferase 3	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
Dop1	NM_001011595.1	dopamine receptor, D1	47	28	27	42	22	49	20	29	32	34	36	61	NA
Dop1	XM_006563321.3	dopamine receptor, D1	0	3	0	1	1	1	0	2	1	0	0	1	NA
Dop1	XM_026445263.1	dopamine receptor, D1	0	0	0	0	0	0	0	0	0	0	2	1	NA
Dop1	XM_026445262.1	dopamine receptor, D1	0	1	3	4	2	0	2	4	2	3	5	4	NA
Dop3	NM_001014983.1	D2-like dopamine receptor	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dop3	XM_006561504.3	D2-like dopamine receptor	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dop3	XM_006561505.3	D2-like dopamine receptor	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dop3	XM_006561506.3	D2-like dopamine receptor	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dop3	XM_006561507.3	D2-like dopamine receptor	0	0	0	0	0	0	0	0	0	0	0	0	NA
DopR2	NM_001011567.1	dopamine receptor 2	3	3	0	2	1	1	0	3	0	0	1	0	NA
DopR2	XM_026445257.1	dopamine receptor 2	0	0	0	0	0	0	0	0	0	0	0	0	NA
DopR2	XM_026445258.1	dopamine receptor 2	0	0	0	0	0	0	0	0	0	0	0	0	NA
DopR2	XM_026445259.1	dopamine receptor 2	2	0	0	0	0	0	0	4	0	1	1	1	NA
Dscam	NM_001014991.1	Down syndrome cell adhesion molecule	51	17	28	43	22	29	25	22	26	13	31	49	NA
Dscam	XM_026439902.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439903.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439908.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439931.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439935.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439940.1	Down syndrome cell adhesion molecule	2	0	0	3	1	0	0	1	0	0	4	0	NA
Dscam	XM_026439941.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439895.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439900.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439904.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439905.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439906.1	Down syndrome cell adhesion molecule	21	13	11	18	13	14	8	18	17	17	10	18	NA
Dscam	XM_026439907.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439914.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439918.1	Down syndrome cell adhesion molecule	22	5	1	11	3	9	9	20	7	3	11	23	NA
Dscam	XM_026439919.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439922.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439923.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439924.1	Down syndrome cell adhesion molecule	0	0	1	1	2	1	0	0	0	0	4	0	NA
Dscam	XM_026439925.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439926.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439928.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439929.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439930.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439934.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439936.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439939.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439942.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439896.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439897.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439898.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439899.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439901.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439909.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439910.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439911.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439912.1	Down syndrome cell adhesion molecule	1	0	2	6	0	2	0	2	1	0	4	2	NA
Dscam	XM_026439915.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439916.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439917.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439920.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439921.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439927.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439932.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439933.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439937.1	Down syndrome cell adhesion molecule	20	2	12	15	4	18	5	20	3	5	14	15	NA
Dscam	XM_026439938.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439943.1	Down syndrome cell adhesion molecule	21	5	11	19	16	14	12	16	7	16	4	17	NA
Dscam	XM_026439944.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dscam	XM_026439945.1	Down syndrome cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dsx	NM_001111255.1	doublesex	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dsx	NM_001134935.1	doublesex	0	0	0	0	0	0	0	0	0	0	0	0	NA
Dsx	NM_001134936.1	doublesex	2	0	0	0	0	0	0	2	1	0	0	0	NA
Dsx	NR_024131.1	doublesex	23	23	19	16	23	12	23	27	27	14	23	26	NA
Dsx	XM_006560013.3	doublesex	1634	1057	919	1238	652	821	1068	1224	1200	1308	844	1263	NA
E74	NM_001011631.1	ecdysteroid-regulated gene E74	0	0	0	0	0	0	0	0	0	0	0	0	NA
E74	XM_006558371.3	ecdysteroid-regulated gene E74	0	0	0	0	0	0	0	0	0	0	0	0	NA
E74	XM_006558372.3	ecdysteroid-regulated gene E74	0	0	0	0	0	0	0	0	0	0	0	0	NA
E74	XM_006558373.3	ecdysteroid-regulated gene E74	0	0	0	0	0	0	0	0	0	0	0	0	NA
E74	XM_006558374.3	ecdysteroid-regulated gene E74	0	0	0	0	0	0	0	0	0	0	0	0	NA
E74	XM_006558375.3	ecdysteroid-regulated gene E74	0	0	0	0	0	0	0	0	0	0	0	0	NA
E74	XM_006558376.3	ecdysteroid-regulated gene E74	0	0	0	0	0	0	0	0	0	0	0	0	NA
E74	XM_006558377.3	ecdysteroid-regulated gene E74	0	0	0	0	0	0	0	0	0	0	0	0	NA
E74	XM_006558378.3	ecdysteroid-regulated gene E74	0	0	0	0	0	0	0	0	0	0	0	0	NA
E74	XM_006558379.3	ecdysteroid-regulated gene E74	54	22	28	30	43	31	23	34	49	34	20	63	NA
E74	XM_026439308.1	ecdysteroid-regulated gene E74	0	0	0	0	0	0	0	0	0	0	0	0	NA
E75	NM_001080110.1	ecdysone-induced protein 75	2	0	2	4	1	0	1	0	0	1	0	1	NA
E75	XM_006564318.3	ecdysone-induced protein 75	0	0	0	0	0	0	0	0	0	0	1	0	NA
E75	XM_006564319.3	ecdysone-induced protein 75	2	1	0	0	1	2	1	0	0	0	0	0	NA
E75	XM_006564320.3	ecdysone-induced protein 75	15	11	8	1	10	2	4	7	2	4	10	11	NA
E75	XM_006564321.3	ecdysone-induced protein 75	320	383	118	217	171	202	217	309	133	186	133	163	NA
Eaat-2	NM_001011597.1	excitatory amino acid transporter 2	0	0	0	2	0	0	0	0	0	0	0	2	NA
Eaat-2	XM_006568148.3	excitatory amino acid transporter 2	0	0	0	0	0	0	0	0	0	0	0	0	NA
ecd	NM_001242435.1	ecdysoneless	0	0	0	0	0	1	0	0	1	0	0	4	NA
ecd	XM_006571703.3	ecdysoneless	0	0	0	0	0	0	0	0	0	0	0	0	NA
Ecr	XM_006568053.3	ecdysone receptor	0	0	0	0	0	1	0	2	0	0	0	0	NonCanon
Ecr	XM_016913298.2	ecdysone receptor	58	31	30	51	45	83	46	50	67	51	75	37	NonCanon
Ecr	NM_001098215.2	ecdysone receptor	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
Ecr	NM_001159355.1	ecdysone receptor	180	70	98	125	63	59	49	104	96	48	83	99	NonCanon
Ef-1a-f1	NM_001011628.2	translation elongation factor eEF-1 alpha chain	0	0	0	0	0	0	0	0	0	0	0	0	NA
Ef-1a-f1	XM_006566843.3	translation elongation factor eEF-1 alpha chain	6	3	5	4	2	8	3	3	3	4	1	1	NA
Ef-1a-f1	XM_006566844.3	translation elongation factor eEF-1 alpha chain	21	5	0	5	5	3	8	4	9	5	10	21	NA
EF1a-F2	NM_001014993.1	elongation factor 1-alpha F2	0	0	0	0	0	0	0	0	0	0	0	0	NA
EF1a-F2	XM_006569891.2	elongation factor 1-alpha F2	0	0	0	0	0	0	0	0	0	0	0	0	NA
EF1a-F2	XM_006569894.2	elongation factor 1-alpha F2	23	12	18	15	22	32	19	57	38	23	33	39	NA
EF1a-F2	XM_006569890.3	elongation factor 1-alpha F2	11	5	8	1	9	13	9	12	5	7	7	12	NA
EF1a-F2	XM_006569892.2	elongation factor 1-alpha F2	55	25	21	41	36	66	28	100	48	52	83	57	NA
egh	NM_001242556.1	beta-1,4-mannosyltransferase egh	0	4	0	2	0	3	1	0	0	5	3	0	NonCanon
egh	XM_026442641.1	beta-1,4-mannosyltransferase egh	0	0	0	0	0	0	0	0	1	0	0	0	NonCanon
egh	XM_026442619.1	beta-1,4-mannosyltransferase egh	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
Eif3h	NM_001242520.1	eukaryotic translation initiation factor 3, subunit H	1254	611	658	805	440	1014	649	1035	720	1093	890	1200	NA
Eif4g	NM_001191048.2	eukaryotic translation initiation factor 4 gamma	0	0	0	0	0	0	0	0	0	0	0	0	NA
Eif4g	XM_026441111.1	eukaryotic translation initiation factor 4 gamma	11	3	11	4	6	8	5	3	8	4	4	8	NA
Eif4g	XM_026441109.1	eukaryotic translation initiation factor 4 gamma	3	0	0	0	0	0	0	0	0	0	4	0	NA
Eif4g	XM_026441112.1	eukaryotic translation initiation factor 4 gamma	0	0	0	0	0	0	0	0	0	0	0	0	NA
Eif4g	XM_026441113.1	eukaryotic translation initiation factor 4 gamma	4	2	4	5	6	10	2	4	6	4	3	7	NA
Eif4g	XM_026441114.1	eukaryotic translation initiation factor 4 gamma	0	0	0	0	0	0	0	0	0	0	0	0	NA
Eif4g	XM_026441106.1	eukaryotic translation initiation factor 4 gamma	3	1	0	4	1	3	2	7	2	5	2	5	NA
Eif4g	XM_026441107.1	eukaryotic translation initiation factor 4 gamma	0	0	0	0	0	0	0	0	0	0	0	0	NA
Eif4g	XM_026441108.1	eukaryotic translation initiation factor 4 gamma	0	0	0	0	0	0	0	0	0	0	0	0	NA
Eif4g	XM_026441110.1	eukaryotic translation initiation factor 4 gamma	9	4	1	11	4	5	2	8	3	2	9	6	NA
Emc	NM_001141964.1	extra macrochaetae	7623	6270	4786	10561	4684	13414	7255	9607	7222	8368	8297	8594	NA
EphR	XM_006565592.3	Eph receptor tyrosine kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
EphR	NM_001013006.1	Eph receptor tyrosine kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
EphR	XM_006565590.3	Eph receptor tyrosine kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
EphR	XM_006565591.3	Eph receptor tyrosine kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
EphR	XM_006565596.3	Eph receptor tyrosine kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
EphR	XM_006565600.3	Eph receptor tyrosine kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
EphR	XM_006565587.3	Eph receptor tyrosine kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
EphR	XM_006565588.3	Eph receptor tyrosine kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
EphR	XM_006565589.3	Eph receptor tyrosine kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
EphR	XM_006565593.3	Eph receptor tyrosine kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
EphR	XM_006565594.3	Eph receptor tyrosine kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
EphR	XM_006565595.3	Eph receptor tyrosine kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
EphR	XM_006565597.3	Eph receptor tyrosine kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
EphR	XM_006565598.3	Eph receptor tyrosine kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
EphR	XM_006565599.3	Eph receptor tyrosine kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
EphR	XM_006565601.3	Eph receptor tyrosine kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
EphR	XM_016915990.2	Eph receptor tyrosine kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
EphR	XM_016915987.2	Eph receptor tyrosine kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
EphR	XM_016915988.2	Eph receptor tyrosine kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
Err	NM_001162516.1	estrogen-related receptor	0	0	0	0	0	0	0	0	0	0	0	0	NA
Err	XM_006567594.3	estrogen-related receptor	0	0	0	0	0	0	0	0	0	0	0	0	NA
Err	XM_016912042.2	estrogen-related receptor	0	0	0	0	0	0	0	0	0	0	0	0	NA
Err	XM_006567595.3	estrogen-related receptor	0	0	0	0	0	0	0	0	0	0	0	0	NA
Err	XM_006567596.3	estrogen-related receptor	0	0	0	0	0	0	0	0	0	0	0	0	NA
Err	XM_006567597.3	estrogen-related receptor	0	0	0	0	0	0	0	0	0	0	0	0	NA
Err	XM_006567598.3	estrogen-related receptor	0	0	0	0	0	0	0	0	0	0	0	0	NA
Err	XM_006567599.3	estrogen-related receptor	0	0	0	0	0	0	0	0	0	0	0	0	NA
Err	XM_006567600.3	estrogen-related receptor	0	0	0	0	0	0	0	0	0	0	0	0	NA
Err	XM_006567601.3	estrogen-related receptor	0	0	0	0	0	0	0	0	0	0	0	0	NA
Est-6	NM_001126244.1	venom carboxylesterase-6	357	80	106	818	40	187	77	676	411	1305	305	1515	NonCanon
Eth	NM_001142607.1	ecdysis triggering hormone	178	49	40	193	21	98	103	242	112	185	67	238	NA
Ets97D-like	NM_001242542.1	Ets at 97D ortholog	621	310	312	464	275	539	326	470	384	524	512	634	NA
eve	NM_001252428.1	segmentation protein even-skipped	3	1	1	2	5	3	3	2	6	6	3	9	NA
eve	XM_006557536.3	segmentation protein even-skipped	52	13	10	20	18	17	11	22	34	8	20	29	NA
Eyg	NM_001114188.1	eyegone	0	0	0	0	0	0	0	0	0	0	0	0	NA
